,name,time,tweet,Localization;;
"307,1585345236917948416,,""Lula não formou nenhuma liderança que preste. Tudo sempre girou em torno de seus anseios mais loucos. Marina, Ciro foram sufocados pelo Nine. Bolsonaro formou várias. Tarcísio talvez a mais forte delas. Então sinto dizer, o futuro do Brasil é conservador."",";;
"308,1585334796162826240,,""Bolsonaro é um mito mesmo. Fez a esquerda defender a polícia e condenar o Bandido. ";;
"Fez o Lula ser contra o aborto, contra a legalização das drogas e o banheiro unissex. Fez o Haddad, Ciro e Manuela d’Avila irem a missa e o Alckmin se assumir petista. #cassacao #BolsonaroReeleito"",";;
309,1585312781120770049,,estou curioso pra saber como vai ser a votação em 2026 uma eleição sem lula bolsonaro e ciro basicamente os principais,;;
"310,1585311824341180418,,""Sou Nordestino moro na Zona Rural de Sobral no Ceará.";;
Um primo meu veio da capital e me disse que Bolsonaro era candidato a Presidente.;;
"Aqui no interior só ouvimos a rádio e pensei que era só Lula e o Ciro Gomes disputando a eleição."",";;
"311,1585304109225103360,,""""""Lula não foi capaz de criar lideranças em 40 anos de vida pública. O ex-presidiário transformou candidatos em potencial (Marina e Ciro), em inimigos. Por outro lado, a direita cresce em opções. Este é o legado virtuoso de Bolsonaro""""";;
Análise @polzonoff ;;
;;
"https://t.co/Trq9ZxA0yh"",";;
"312,1585279940148207617,,""Considerando os números abaixo, a pergunta que fica é: você já conseguiu converter os votos do Ciro e da Tebet na ordem de 72% para pelo menos empatar com Lula no 1º turno? Ou, ainda, reverteu MILHÕES de votos lulistas para Bolsonaro? Para Lula faltam somente 1,57%. https://t.co/SNKgdSJ5ZP"",";;
313,1585270329735368705,,O que faltava na campanha de Ciro que nas de Lula e Bolsonaro têm de sobra? Calor humano.,;;
"314,1585269711738118147,,""O ciro tava completamente certo quando disse q o Lula é encantador de serpentes, os discursos dele são mais previsíveis possível, e tudo a mesma coisa";;
"prefiro acreditar q apoiam ele por odiar muito o bolsonaro, por outro lado se tiverem caindo nesse papinho ae é muita burrice"",";;
"315,1585263173115969538,,""FHC disse que LULA é LADRÃO";;
Geraldo Alckmin disse que LULA é LADRÃO;;
Ciro Gome disse que LULA é LADRÃO;;
Marina Silva disse que LULA é LADRÃO;;
Simone Tebet disse que LULA é LADRÃO;;
;;
"Mas se o Bolsonaro falar que o  LULA É LADRÃO é FAKE NEWS"",";;
"316,1585262614917128193,,""imperatriz não é assim tão bolsonarista, por mais que as camionetes queiram dizer o contrário:";;
;;
votos do 1º turno:;;
bolsonaro: 70.830;;
lula: 62.170;;
ciro: 5.211;;
simone: 4.488;;
;;
"ou seja, temos quase 10 mil votos possíveis de virar. tô confiante de q podemos superar o bozo aqui."",";;
"317,1585253304442900485,,""Meu professor de matemática: """"Não voto lula nem Bolsonaro, eu voto Ciro Gomes!!""""";;
;;
"Ele indo embora ontem com o adesivo do Bolsonario no carro."",";;
"318,1585230531410759680,,""“Bolsonaro não tem a menor noção de como funciona o mercado”, avalia coordenador do movimento Agro pela Democracia.";;
;;
By @diariodegoias;;
;;
#Política #bolsonaro #ciro #eleicoes2022 #lula #simone #política #Jalles #Agro #Goias #AgroPelaDemocracia;;
;;
"https://t.co/GShkPMf9ak"",";;
"319,1585227998168764417,,""Se Lula vencer, Ciro terá conseguido o improvável: será o único perdedor das eleições. Até Bolsonaro terá saído com alguma vitória, mas o ex-ministro de Lula sairá minúsculo do pleito."",";;
"320,1585225491610750976,,""1. Segundo a Quaest, dos eleitores de Tebet, 21% vão de Lula, 25% de Bolsonaro, 28% anular. 26% estão indecisos.";;
;;
Entre os de Ciro, 38% vão de Lula, 35% Bolsonaro, 8% vão anular, e 1% estão indecisos.;;
;;
"Ou seja, Tebet transferiu mais eleitores para Bozó e para nulos [53%] do que"",";;
"321,1585212800573399041,,""Não adianta você ficar vociferando as merdas que Jair Bolsonaro fez - nós sabemos que ele é um bandido - se você vota e defende o Lula! Irmão, o Ciro tá dizendo isso há anos, é literalmente dizer que o crime compensa!"",";;
"322,1585202382413377537,,""Se o 2° turno fosse entre Bolsonaro e Ciro, eu estaria tranquilo. Apesar do jeitão dos 2, eles representam modelos legítimos: liberal-conservador e social-democrata. Lula, porém, não tem modelo. Lula representa o vale tudo para recriar a cleptocracia autoritária."",";;
"323,1585176179866185728,,""Última semana das eleições e o Lula";;
- Falta no 2° maior debate (SBT);;
- Vai no Flow e só fica 1h e 37min. Bolsonaro foi no Vilela e ficou 3hrs. Ciro no Flow tem média de 4h e meia.;;
- Não aproveita o episódio do Jefferson.;;
"- Continua alimentando a militância pra atacar rivais do 1T"",";;
"324,1585135475647721472,,""Os bolsonaristas estão dizendo que viraram voto em Barreiras na Bahia: A verdade: Votação em Barreiras (BA) no primeiro turno! ";;
;;
Lula (PT): 47.952 votos (58,05%);;
Jair Bolsonaro : 30.197 votos (36,56%);;
Simone Tebet: 1.950 votos (2,36%) vai pro Lula ;;
"Ciro Gomes  1.854 votos (2,24%)"",";;
"325,1585133812488769537,,""Como o Lula venceu o primeiro turno com quase 6 milhões de votos a mais que o Bozo, agora tem o apoio da Simone e Ciro, 3° e 4° colocados respectivamente e tem pesquisa dando Bolsonaro na frente ? 🤔"",";;
"326,1585130562674921473,,""Eu não consigo entender uma coisa: se @LulaOficial  representa o combate e a defesa à Democracia, porque @simonetebetbr  fez tanta força para concorrer no 1° Turno? Foi só pra aparecer que a Sra se candidatou? Não se alinhou a um adversário real de Lula e Bolsonaro que é Ciro"",";;
"327,1585105865207558145,,""Esse instituto precisa contratar um designer porque a pesquisa do primeiro turno foi muito boa. Errou 1% pra Lula fora da margem de erro, quase cravou o Bolsonaro. Acho que a pesquisa dele só não conseguiu captar o voto útil do Ciro pra Lula. Mas repito: a arte é horrenda. https://t.co/F3cTM1789N"",";;
"328,1585105151932891137,,""Se o 2º turno fosse entre Bolsonaro e Ciro, eu estaria tranquilo. Apesar do jeitão dos 2, eles representam modelos legítimos: liberal-conservador e social-democrata. Lula, porém, não tem modelo. Lula representa o vale tudo para recriar a cleptocracia autoritária. #eleicoes2022"",";;
"329,1585099259983982592,,""Sigo no Instagram Lula, Bolsonaro, Tebet e Ciro. Sigo no Instagram parlamentares. Ouço  seus vídeos.  Não me senti representada por nenhum dos 2 candidatos, porque vi afirmações dos 2 lados consistentes sobre corrupção e erros de governo. Dia 30 um vencerá a narrativa. Quem? NS!"",";;
330,1585096936779968513,,O que tenho visto de eleitor do Ciro torcendo pra Lula perder (e por consequência Bolsonaro vencer).,;;
"331,1585051571259379712,,""Piauí, Pernambuco e Bahia disputam o título de o Estado campeão de votos em Lula. Piauí é o Estado de Ciro Nogueira (PP), chefe da Casa Civil do governo Bolsonaro, famoso por ter dito que assumira o cargo para funcionar como """"amortecedor de tensões"""" entre os Poderes. Amorteceu? https://t.co/tXpnwsu2rj"",";;
"332,1585050783506399232,,""Ciro não precisa fazer palanque com o Lula, para tirar o Bolsonaro ele fez palanque a favor do impeachment. Simples assim!!!"",";;
"333,1585043576085688320,,""1º turno de 2022";;
Brancos + Nulos: 1.964.779 + 3.487.874 = 5.452.653;;
Diferença de Lula e Bolsonaro: 57.259.504 - 51.072.345 = 6.187.159;;
"Simone + Ciro: 4.915.423 + 3.599.287 = 8.514.710"",";;
"334,1585039825354522624,,""●●○○●●";;
⚠️QUEM É O CULPADO PELA CRISE ATUAL?;;
LULA/PT 13 ou JAIR  BOLSONARO 22?;;
●●○○●●;;
;;
"Ciro Gomes responde e explica: https://t.co/vJ9boGsZs4"",";;
"335,1585038310342201345,,""Simone Tebet, Alckmin e Ciro apoiarem Lula só mostra como Bolsonaro é popular e preferido. Foi necessário os amiguinhos se juntarem, depois de chamarrm Lula de corrupto, pra tentar derrotar o Bolso."",";;
"336,1585036251073155072,,""IPEC do Barone";;
PESQUISA DESTINADA A ELEITORES DE SIMONE TEBET E CIRO GOMES;;
;;
Vocês que votaram em Bolsonaro e Lula, se votarem aqui, vão estragar as suas próprias percepções pro segundo turno!;;
;;
"Quero saber, ELEITORES DE SIMONE E CIRO GOMES, VCS VÃO EM QUEM?"",";;
"337,1585030367710351361,,""Ele é Bolsonaro, eu sou Ciro (na verdade Putin) e vou de Lula, mas acima de tudo somos amigos. É uma honra trabalhar com o Luiz. https://t.co/07qOtsSic4"",";;
"338,1585019612265328641,,""Bolsonaro é antagonizado por TODO o sistema, inclusive internacional. Mas é pura armação.";;
;;
Lula é apoiado por todo o sistema, inclusive internacional, mas não significa nada. ;;
;;
"Qnd algum jornaleco antagonizada Ciro era: """"Olha lá! Eu disse q ele é anti-sistema"""".";;
;;
"kkkkkkkkkk"",";;
"339,1585004174445785089,,""(Parece que o Ciro Gomes está sem estômago para essa empreitada). 🤣🤣🤣🤣";;
"A governadora Izolda Cela,disse ainda aguardar o engajamento do ex-presidenciável Ciro Gomes (PDT) na campanha de Lula PT que disputa com Jair Bolsonaro PL o 2º turno para o Palácio do Planalto. https://t.co/1rQTMwd2Mq"",";;
"340,1585001664565551104,,""Lula: Alckmin, FHC, Marina, Tebet, Amoedo, Meirelles, Heloísa Helena, Ciro Gomes ";;
;;
"Bolsonaro: Padre Cock on Balls"",";;
"341,1585001209944940544,,""Motorista de Uber fazendo campanha para Bolsonaro: onde já se viu Lula aceitar Alckmin de vice? Perguntei o que ele achava do candidato dele andar abraçado no Ciro Nogueira, Waldemar da Costa Neto, Bob Jeff…paciência zero."",";;
"342,1584999115020128256,,""Às vezes fico pensando... Já que não queriam Lula, pq não votaram na Tebet ou até Ciro?? Pq tem que votar em Bolsonaro, o pior e menos preparado da história???"",";;
"343,1584991785537146881,,""Que apertar 22,vai em frente, mas """"não use o Ciro como justificativa"""",Ciro denunciou Bolsonaro em Haia, acha Bolsonaro um inimigo,ladrão e genocida,acompanhará o seu partido e votará 13 por achar Lula um mal menor, não quer seguir a decisão do Ciro,só não use ele para justificar."",";;
"344,1584984328013942784,,""Considerando os cenários 1, 2 e 3 para migração de votos de Tebet/Ciro para Lula, mantidos os demais indo para Bolsonaro, e ceteris paribus, sendo:";;
1 = 65% 2 = 50% 3 = 30%;;
Tem-se a seguinte projeção para votos válidos;;
"@heytauat https://t.co/fnprKwsF5E"",";;
"345,1584981528630525953,,""O silêncio do Sr. Ciro Gomes sobre toda essa palhaçada que está acontecendo é ensurdecedor.";;
"Desceu o pau na campanha do Lula no primeiro turno, fez um vídeo singelo dizendo q apoiaria Lula assim como pdt, mas agora sumiu de vez. Tivemos a PF atacada por um aliado de Bolsonaro"",";;
"346,1584977455936581632,,""Vamo fazer um cálculo aqui? ";;
Lula dia 2 teve 48,43% dos votos;;
e Bolsonaro teve seus 43,20%;;
;;
Agora pegando os votos de Simone(4,16%) e Ciro(3,04%) os dois juntos somam 7,20%;;
;;
"Se apenas 1/4 dos votos de Simone e Ciro(1,8%) votarem em Lula, Lula ganha a eleição com 50,23% dos votos."",";;
"347,1584974375270649856,,""Os meninos do Lula, hoje, em Santo André SP.";;
Quase mataram a mulher a troco de nada.;;
SP está entregue ao crime. ;;
Só Tarcísio para mudar isso com Bolsonaro.;;
 .;;
;;
"Tags: Simone Tebet, Ciro Gomes, Marina Silva, Fachin, Moraes, Globo, Boulos, MST, ORCRIM, Fraude, A Fazenda, TSE, Radios https://t.co/n2TF2mtYhk"",";;
"348,1584973928279068677,,""A diferença entre Bolsonaro e Lula é de aproximadamente 5 milhões de pessoas.";;
;;
Ciro e Tebet juntos têm 8.5 milhões de eleitores.;;
;;
"A pergunta é: esses 8.5 milhões tendem pra qual lado?"",";;
"349,1584973312064880640,,""se Ciro Gomes """"declarou"""" apoio a Lula pq você que votou nele agora tá apoiando Bolsonaro? Você é um covarde!"",";;
"350,1584972261165043733,,""Participação de Simone Tebet em manifesto do agronegócio deverá ser de forma remota.";;
;;
By @diariodegoias;;
;;
#Política #bolsonaro #ciro #eleicoes2022 #lula #simone #política;;
;;
"https://t.co/HB2XZM6vj6"",";;
"351,1584957963592118272,,""Nem Bolsonaro, nem lula, nem Ciro";;
"Eu quero é ela para fazer meu Brasil e minha vida melhor.  😎😎🤝🤝"",";;
"352,1584943252377309184,,""Quem vota nulo com base no discurso do Ciro não entendeu o que Ciro disse:";;
;;
Bolsonaro e Lula podem ter semelhanças em alguns aspectos, mas eles não são iguais. Por todos os ângulos o bolsonarismo é muito pior.;;
;;
"Tampa o nariz, fecha os olhos, cospe no chão e aperta 13."",";;
"353,1584940131806420993,,""O bolsonarista aqui do lado: vc viu quem apoia o Bolsonaro? Neymar e um monte de cantor sertanejo. ";;
;;
Eu: sim, um time de peso igual o do Lula que tem FHC, Ciro, Simone Tebet, Joaquim Barbosa.;;
;;
"ele riu e ficou quieto..........."",";;
"354,1584936406245609472,,""6.187.159 - Seis milhões, 187 mil e 159 votos é a diferença no primeiro turno entre Lula e Bolsonaro. ";;
"A somatória de Simone e Ciro - 8.514.710 votos. Ou seja, se todos esses votos, coisa que eu não acredito, sejam revertidos pro Lula - teríamos uma diferença inicial maior ainda."",";;
"355,1584935312366571521,,""meu sonho nem Lula nem Bolsonaro se candidatar, e Ciro se candidatar"",";;
"356,1584933809669435392,,""Todo dia, vem um podre do lado do Bolsonaro e do lado do Lula, a cada dia mais eu tenho certeza que votar no Ciro foi o certo."",";;
357,1584929932307623937,,Quem mata não é o Lula é Muito Menos o Bolsonaro. É a nossa sociedade corrompida no eterno jeitinho brasileiro de ser. Meu voto sempre foi do Ciro Gomes.,;;
"358,1584924136538656768,,""Recado a um minion desavisado. Lula não roubou, esta provado, e o PT já puniu quem roubou. Mas sabem quais foram os partidos da base de Lula que mais roubaram? PP, do Ciro Nogueira, e PL, do bolsonaro. Incluindo ainda o maior, Roberto Jefferson. Quem é o ladrão agora?"",";;
"359,1584919656330051584,,""vou copiar a sofia: ";;
se meus animais votassem… ;;
;;
nina: lula pq ela sabe q é oq eu quero ;;
granola (se tivesse viva): leo pericles pq ela era garotinha do papai e minha gatinha comunista ;;
"fumaça: ele vota no ciro pq ele n quer ficar entre lula e bolsonaro (vota em off"",";;
"360,1584906568134434818,,""Depois da maçonaria, satanismo, pedofilia e canibalismo, a pauta do 2o turno é decidir de quem o Roberto Jefferson é mais amigo: se do Bolsonaro ou do Lula. ";;
;;
"Quem não tem foto com ele é o Ciro Gomes, que apostou na inteligência do povo brasileiro"",";;
"361,1584905561891545088,,""Pesquisa eleitoral indica que 70% dos eleitores de Tebet (MDB) apoiarão #Lula no segundo turno, e 51% dos eleitores de Ciro (PDT) também votarão.";;
Para que #Bolsonaro seja eleito ele precisa herdar 80% dos votos de ambos, que não é o caso. É impossível a reeleição.;;
;;
"Atlas"",";;
"362,1584904406113390592,,""2% das pessoas que votaram no Lula teriam que desistir de votar nele e quase todos os % do Ciro e da tebet teriam q ir p Bolsonaro p ele mais ou menos empatar, cenário esse mto mto mto difícil de acontecer mas msm assim tá tirando meu sono"",";;
"363,1584903983856074753,,""OS CULPADOS:";;
;;
Se Lula vencer os bolsonaristas culparão o TSE;;
;;
Se Bolsonaro vencer os petistas culparão Ciro Gomes e os Institutos de Pesquisa.;;
;;
"Aguardem. 🤔"",";;
"364,1584903228503867392,,""O Instituto Paraná Pesquisas informa que realizou a pesquisa n.º BR-00525/2022 com recursos próprios.";;
;;
Nesta pesquisa, Lula e Bolsonaro tem rejeição igual.;;
;;
"Nesta pesquisa, mesmo sem divulgar esses dados, infere-se que os eleitores de Ciro e Tebet vão em grande maioria com Bozo."",";;
"365,1584892783004766209,,""A verdade é q a esquerda nunca preparou um sucessor para Lula sempre dependeu dele, e pior massacrou e diminuiu esses sucessores, como Marina e Ciro. Nd tira da minha cabeça q trabalhado de uma forma certa e sem esse passado ruim qualquer um ganharia do bolsonaro"",";;
"366,1584887395035381761,,""Minha esposa e eu já conseguimos 10 votos para o Mito, pessoas que votaram em Simone Tebet, Ciro e Nulo. Mas a minha filha conseguiu apenas um voto que eu considero o mais importante que foi o da patroa dela que no primeiro turno votou no Lula e agora vai de Bolsonaro 22."",";;
"367,1584881321549377536,,""Só lamento aos que acham, tanto de um lado quanto o de outro, que as críticas de Ciro aos governos petistas e ao Lula o aproximavam de Bolsonaro. Uma coisa não tem nada a ver com a outra. 1/3"",";;
368,1584879303015432193,,O que um orçamento secreto não faz né  @ciro_nogueira ? Futuro chefe da Casa Civil chamou Bolsonaro de fascista e defendeu Lula https://t.co/ciCG1s0DHH via @YouTube,;;
"369,1584878308839211009,,""Como todos os votos da Tebet vão para o Bolsonaro, trouxa é quem acredita que ela tá fazendo diferença, Ciro, sem sair de casa e sem mexer um dedo, vai ajudar a eleger o Lula e nem vai querer nada por isso. Até porque não foi pra isso que ele se candidatou. Já essa Simone aí..."",";;
"370,1584877102926794752,,""eleitores da tebet indo pro Lula por ela tá demonstrando apoio a ele de forma veemente, eleitores do Ciro tbm em maioria apoiando o Lula por se aproximar mais dos ideias. tudo isso mais os 7 milhões os votos de diferença a favor do lula no primeiro turno.";;
;;
"o Bolsonaro vai perder."",";;
"371,1584873297493504001,,""1° Turno (PI) - Presidente";;
;;
1° Lula (PT): 74,25% (1.518.008 votos).;;
2° Bolsonaro (PL):19,90% (406.897 votos).;;
3° Ciro Gomes (PDT) : 2,90% (59.321 votos).;;
"4° Simone Tebet (MDB): 2,06% (42.179 votos). https://t.co/O5qv30rg9C"",";;
"372,1584871477282684928,,""Quem pensa em votar em branco, vote no Lula, para que Bolsonaro saia do poder. O Lula pretende ser presidente de apenas um mandato, apenas 4 anos. E em 2026 com certeza ele irá apoiar Simone como presidente e Ciro como vice. Pensem bem 😉 #Eleições2022"",";;
"373,1584857578353266688,,""“Entre os partidos que declararam apoio a Lula no segundo turno, o PDT, de Ciro Gomes, é um dos que mais registra posições de neutralidade: 12 dos 17 eleitos pela sigla ignoram o candidato petista”";;
Fretaram avião pra Paris?;;
"https://t.co/kscYFJFair"",";;
"374,1584845965739331584,,""Carta a turma boa. ";;
"Eu confesso q oscilei entre anular e votar Lula durante esse 2° T. O ódio direcionado a Ciro e ciristas por parte de petistas continua. Mas eu preciso ser racional e evitar + 4 anos de Bolsonaro. Segue o fio 🧶"",";;
375,1584845757420810240,,Olha só pra você ver tebet Ciro tudo apoiando o o Lula aí agora eles estão tudo mentendo o pau no Lula pq todos eles não apoiaram nosso presidente Bolsonaro https://t.co/Qvsc6tLNy0,;;
"376,1584832168047824902,,""Eleição 2022 lula x  Bolsonaro:";;
Meu voto nulo;;
Difícil decisão nas urnas;;
Eleitores de Ciro Gomes e Simone serão maioria nulo;;
Quem votou nulo continua nulo;;
"Quem ganha? Apertadíssimo o Bozo"",";;
"377,1584751193783689218,,""Como o Ciro Gomes falou durante a campanha no 1 turno,  o Bolsonaro recebeu a oportunidade de transformar o Brasil e se livrar da esquerda e do Lula pra sempre! porém se preocupou em brigar com o STF e fez cagadas atrás de cagadas durante a pandemia."",";;
"378,1584748245045063680,,""Em um mandato Bolsonaro fez variar lideranças pelo país quase todo: Damaris, M Pontes, Tarcísio... Em 30 anos, o Lula não tem ninguém, até o Ciro gomes que poderia ser um aliado forte do Lula, não é. O Bolsonaro descentraliza o Poder, O Lula CENTRALIZA TODO NELE, TOTALITARISMO."",";;
379,1584746181661687808,,Ciro Gomes se arrependeu de apoiar Lula ladrão e vira cabo eleitoral do presidente Bolsonaro. A conta do PT furou é está afundando. https://t.co/73kMYVMPAg,;;
"380,1584740168900435968,,""Lamentou o governo bolsonarista por 4 fuckings anos.🤓""""Ain, votei no Ciro no primeiro turno. Agora o jeito é votar no Lula"""".🙄Claro, pois o Ciro tinha MUITA CHANCE de derrotar Bolsonaro, né, fera?Enfim, era pra gente estar de boas agora, ñ fosse esse tipo de empata foda aí..."",";;
"381,1584740099274592256,,""A pesquisa Atlas, divulgada hoje, está errada. Motivo: Bolsonaro teve 1.401.344 milhão de votos a mais que Lula no Centro Oeste. Para Lula ultrapassá-lo, precisaria herdar TODOS os votos de Ciro, Tebet, brancos, nulos e mais 20% das abstenções. Não há a menor chance disso ocorrer https://t.co/QRTBsGB51D"",";;
"382,1584725503839154178,,""Votação para presidente no bairro de Santa Cecília-SP";;
1-Lula(PT)-57,3%;;
2-Bolsonaro(PL)-28,6%;;
3-Tebet(MDB)-8,8%;;
"4-Ciro(PDT)-3,7%"",";;
"383,1584724582640259072,,""Abri minha boca pra dizer q não sou Lula e nem Bolsonaro aí a pessoa solta: ";;
- Então é Ciro? ;;
"Digo q não, e falo q sou nulo ou voto branco e aí o fdp q n sabe nem oq faz um poder legislativo e nem entende de corrupção vai me dizer q estou desperdiçando voto, arrombado vote vc prr"",";;
384,1584723657703960576,,Lula picou a mula e Ciro meteu a boca🤣🤣👏👏. Às vezes acho que Ciro vai votar no Bolsonaro🤔🤫 https://t.co/SzQRBoZo4w,;;
"385,1584712361642188801,,""Segundo a atlas, Lula estaria na frente do Bolsonaro no centro-oeste. Pra isso acontecer de fato, Lula precisaria conquistar todos os votos de Tebet, Ciro e cia e ainda virar quase 10% dos votos no Bolsonaro. https://t.co/fuQ20w6x88"",";;
"386,1584711566544769024,,""Se Bolsonaro perder seus eleitores dirão que a culpa é das urnas.";;
;;
Se Lula perder seus eleitores dirão que a culpa é do Ciro.;;
;;
"Ambos sabem que estarão mentindo, mas manterão a narrativa. Eles se dizem tão diferentes, mas são tão iguais."",";;
"387,1584707199452184576,,""A """"falsa conclusão"""" novo termo juridico que o TSE usou para justificar a censura, serviu de base para agora anoite , censurar propaganda de Bolsonaro ,que mostra Ciro falando do Lula."",";;
388,1584705997792083968,,sonhei que eu tava numa resenha com o ciro e o lula e a gente tava falando mal do bolsonaro,;;
"389,1584705994663157762,,""Conversando com um colega de trabalho, procurei entender os motivos pelos quais ele, que diz ter votado no Ciro, agora é Bolsonaro. """"Porque Lula é um corrupto"""", disse ele. Então, trouxe para discussão a imensa ficha do Bolzo. Sem defesa, enfim, vomitou seus verdadeiros motivos:"",";;
"390,1584705722742235136,,""É necessário ficar bem claro que eu bloqueio e deixo de seguir:";;
Quem ofende o Ciro ;;
Quem curte bolsonaro ;;
Quem baba muito o lula ;;
"Quem defende bolsonarisces"",";;
"391,1584704863929217024,,""Namoral véi, se algum eleitor do Ciro votar em Bolsonaro, depois de tudo isso. É um FDP, e não entendeu nada sobre o que Ciro lutou e luta. ";;
"Lula é o mal menos pior em relação ao Bolsonaro. Olha só o que essa galera faz, até atirar na PF essa galera faz. +"",";;
392,1584693311092436993,,Eu vendo ciristas colocando Lula e Bolsonaro como equivalentes a essa altura do campeonato é foda!! Eles compraram mesmo essa ideia do Ciro Gomes! Inacreditável! E ainda vão votar nulo! Melhor ficar em casa. Só digo uma coisa: Ciro Gomes saiu pequeno nessas eleições!! Amém!,;;
"393,1584692341897453569,,""Atlas: 69,6% dos eleitores de Simone Tebet declaram que votarão em Lula no 2º turno";;
;;
Já entre os eleitores de Ciro Gomes (PDT), 51,3% disseram que irão votar em Bolsonaro, contra 41,6% que disseram votar em Lula;;
24 de outubro de 2022, 17:23;;
"https://t.co/bZafEGzEwM"",";;
"394,1584686522166833153,,""Segundo a pesquisa Atlas:";;
;;
51% dos eleitores de Ciro vão de Lula.;;
7% de Bolsonaro.;;
;;
"E 42% Nulo ou Abstenção. (Acredito que essa seja a verdeira turma boa e trabalhista, os que aprenderam com o Ciro que pra querer um país melhor, tu não pode aceitar dois mals)"",";;
"395,1584680984514949120,,""Brasil com Bolsonaro?";;
;;
Negativo! ;;
;;
Somem os votos do Lula + Tebet+ Ciro + D'Ávila+ Soraya + brancos e nulos e do 1° turno e vão ver que o Brasil rejeita Bolsonaro. ;;
;;
Vai lá.....pega a calculadora.;;
;;
"Briguem com números se quiser."",";;
"396,1584677357331546114,,""Se você está pensando em votar nulo ou em Bolsonaro, mesmo não sendo bolsonarista: tem muita gente que não gosta do Lula por diversos motivos, como o Amoedo, o FHC, o Ciro, a Tebet... e todos eles estão votando Lula porque o outro destruirá o que resta do país. Vamos de 13!"",";;
"397,1584676991038459904,,""Atlas Intel - direção do voto 1o pra 2o turno";;
;;
Conversão do 1o turno;;
Ciro: 51% Lula x 42% Bolsonaro;;
Tebet: 69% Lula x 18% Bolsonaro;;
Nulos: 43% Lula x 21% Bolsonaro;;
Abstenção: 42% Lula x 51% Bolsonaro;;
;;
"Ciro não ganha mais eleição de síndico. A atitude dele é muito pior que 2018!"",";;
"398,1584676723303616512,,""Não é Lula contra Bolsonaro. ";;
;;
Lula não está sozinho! Está com Marina Silva, Simone Tebet, Geraldo Alckmin, Henrique Meirelles, Fernando Henrique Cardoso, Ciro Gomes e tantos outros ao lado dele. ;;
;;
"São várias visões de Brasil dentro da campanha de Lula. Dia 30 vote 13! https://t.co/I5xupUC6a0"",";;
"399,1584673596437594112,,""Cantei para vocês sem base em pesquisa, só no feeling, que Ciro não transferiria votos majoritariamente para Lula, por conta de seu discurso. Atlas de hj, 51% dos ciristas votam no Bolsonaro, 40% no Lula. Espantoso!"",";;
"400,1584673357165101056,,""Lula está com Marina Silva, Ciro e Simone Tebet.";;
Bolsonaro está com Roberto Jefferson, Malafaia e Padre (fake) Kelmon.;;
Onde mesmo que seria uma escolha difícil?;;
#BOLSOJEFF;;
"#LulaPresidente20221️⃣3️⃣"",";;
"401,1584673006764560385,,""Boa semana! ";;
;;
A Democracia é linda! ;;
Mais tem seus custos. ;;
By: Ciro Gomes. ;;
;;
#democracia #brasil #eleições #esquerda #cirogomes #jfernandabrasil  #pdt #lula #bolsonaro #paz #politica  #brazil;;
"https://t.co/ncT6mEzERq"",";;
"402,1584672449953640448,,""Nenhum candidato é perfeito, sempre falta alguma coisa:";;
Para o Ciro faltou brio;;
Para a Simone faltou competência;;
Para a Soraya faltou honestidade;;
Para o Lula falta tudo;;
"E para o Bolsonaro faltam 6 dias para a vitória. 2️⃣2️⃣🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"",";;
"403,1584663206832001024,,""Sabe, não vou ficar feliz com a vitória do Lula, pq meu candidato é o Ciro. Mas parte da minha felicidade é ver a derrota do Bolsonaro, e não vai ter preço ter que ver ele passar a faixa presidencial pro seu inimigo número 1."",";;
"404,1584660249801555968,,""Excelentes as pesquisas de hoje. Os """"se"""" já não vão bastando mais para o Bolsonaro. Mesmo caso role uma abstenção recorde, mesmo caso apenas a menor parte dos eleitores de Ciro e Tebet opte pelo Lula... Ainda assim o que faria é encurtar o caminho, não virar."",";;
"405,1584656976650592256,,""Nosso cenário político:";;
;;
Bolsonaro mente mal, Lula mente bem e Ciro mente complicado. ;;
;;
"Mais do mesmo."",";;
"406,1584654277162651648,,""Grande @simonetebetbr !!";;
Atlas Intel - direção do voto 1o pra 2o turno;;
;;
Conversão do 1o turno;;
Ciro: 51% Lula x 42% Bolsonaro;;
Tebet: 69% Lula x 18% Bolsonaro;;
Nulos: 43% Lula x 21% Bolsonaro;;
"Abstenção: 42% Lula x 51% Bolsonaro"",";;
"407,1584650940459749377,,""Coerência? Para poucos! Moro traiu todos aqueles que confiaram em sua imagem ligada a Lava Jato e, agora, político como Senador, encontrou não sei qual justificativa para apoiar Bolsonaro. E o que falar das traições de Ciro e de Simone para apoiarem Lula? Interesses? Só pode ser."",";;
408,1584645379395846145,,Pesquisa IPEC na agulha pra sair. Minha  Expectativa e de 6% percentuais de Lula para Bolsonaro. Transferência de Votos de Tebet e Ciro pode já está incluso nessa pesquisa.,;;
"409,1584643473465933824,,""Minas Gerais é ponto de inflexão para Bolsonaro: há melhora do presidente lá. Mas no geral, cenário é de estabilidade em relação ao 1o turno e Lula conseguiu, na última semana, converter mais votos de Ciro Gomes e Simone Tebet, diz CEO da Atlas. Ao vivo no #CNN360"",";;
